Time,station,name,hoehe,t,tp,rf,wr,wg,wsr,wsg,regen,ldred,ldstat,sonne
2021-02-04 03:00:00,11240,Graz/Flughafen,340,1.1,-0.1,92,260,1.8,null,7.6,0,1011.1,966.7,0
2021-02-04 04:00:00,11240,Graz/Flughafen,340,0.4,-0.2,96,170,1.8,null,7.6,0,1011.8,967.2,0
2021-02-04 05:00:00,11240,Graz/Flughafen,340,0.4,-0.3,95,360,3.6,null,5.4,0,1012,967.4,0
2021-02-04 06:00:00,11240,Graz/Flughafen,340,-0.4,-1.1,95,250,3.6,null,7.6,0,1012.6,967.9,0
2021-02-04 07:00:00,11240,Graz/Flughafen,340,-1.1,-1.5,97,160,3.6,null,5.4,0,1013.7,968.8,0
2021-02-04 08:00:00,11240,Graz/Flughafen,340,-0.9,-1.8,94,210,1.8,null,5.4,0,1014.7,969.8,31
2021-02-04 09:00:00,11240,Graz/Flughafen,340,2.2,0.6,89,180,5.4,null,9.4,0,1015.1,970.7,91
2021-02-04 10:00:00,11240,Graz/Flughafen,340,6,2.3,77,180,5.4,null,9.4,0,1015.4,971.6,100
2021-02-04 11:00:00,11240,Graz/Flughafen,340,10.1,3.7,65,80,3.6,null,11.2,0,1015.1,971.9,100
2021-02-04 12:00:00,11240,Graz/Flughafen,340,14.7,-0.5,36,300,14.8,null,29.5,0,1014.3,971.8,100
2021-02-04 13:00:00,11240,Graz/Flughafen,340,15.8,-1,32,290,11.2,null,33.5,0,1014,971.7,100
2021-02-04 14:00:00,11240,Graz/Flughafen,340,16,2,39,150,7.6,null,18.4,0,1013.9,971.6,100
2021-02-04 15:00:00,11240,Graz/Flughafen,340,15.3,3.3,45,170,20.5,null,24.1,0,1014.3,971.9,100
2021-02-04 16:00:00,11240,Graz/Flughafen,340,12.7,4.4,57,170,14.8,null,25.9,0,1015.1,972.3,83
2021-02-04 17:00:00,11240,Graz/Flughafen,340,10.6,4.5,66,150,1.8,null,18.4,0,1015.7,972.6,2
2021-02-04 18:00:00,11240,Graz/Flughafen,340,8.4,3.5,72,360,3.6,null,7.6,0,1016.3,972.8,0
2021-02-04 19:00:00,11240,Graz/Flughafen,340,7,3.2,77,360,7.6,null,9.4,0,1017,973.3,0
2021-02-04 20:00:00,11240,Graz/Flughafen,340,6.4,2.8,78,360,5.4,null,11.2,0,1017.6,973.7,0
2021-02-04 21:00:00,11240,Graz/Flughafen,340,6,2,75,10,11.2,null,18.4,0,1017.7,973.8,0
2021-02-04 22:00:00,11240,Graz/Flughafen,340,5.6,1.4,75,20,13,null,14.8,0,1018,974,0
2021-02-04 23:00:00,11240,Graz/Flughafen,340,5.9,1.1,71,350,7.6,null,16.6,0,1018.1,974.1,0
2021-02-05 00:00:00,11240,Graz/Flughafen,340,5.5,0.9,72,350,7.6,null,9.4,0,1018.3,974.3,0
2021-02-05 01:00:00,11240,Graz/Flughafen,340,3.4,0.5,82,300,3.6,null,7.6,0,1018.5,974.1,0
2021-02-05 02:00:00,11240,Graz/Flughafen,340,2.9,0.6,85,300,3.6,null,9.4,0,1018.5,974,0
2021-02-05 03:00:00,11240,Graz/Flughafen,340,3,0.6,85,350,1.8,null,5.4,0,1017.8,973.4,0
2021-02-05 04:00:00,11240,Graz/Flughafen,340,2.1,0.4,89,null,1.8,null,3.6,0,1017.2,972.7,0
2021-02-05 05:00:00,11240,Graz/Flughafen,340,1.4,0.2,92,140,5.4,null,11.2,0,1017.4,972.8,0
2021-02-05 06:00:00,11240,Graz/Flughafen,340,1,-0.1,92,340,1.8,null,9.4,0,1017.2,972.5,0
2021-02-05 07:00:00,11240,Graz/Flughafen,340,0.6,-0.3,94,330,3.6,null,5.4,0,1017,972.2,0
2021-02-05 08:00:00,11240,Graz/Flughafen,340,0.5,-0.5,93,340,1.8,null,3.6,0,1017.1,972.3,0
2021-02-05 09:00:00,11240,Graz/Flughafen,340,2.1,0.9,91,270,1.8,null,5.4,0,1016.5,972,0
2021-02-05 10:00:00,11240,Graz/Flughafen,340,4.9,1.6,79,null,1.8,null,3.6,0,1016.2,972.2,22
2021-02-05 11:00:00,11240,Graz/Flughafen,340,6.2,2,75,240,3.6,null,5.4,0,1016.1,972.3,10
2021-02-05 12:00:00,11240,Graz/Flughafen,340,8.1,2.2,66,360,3.6,null,9.4,0,1015.4,971.9,34
2021-02-05 13:00:00,11240,Graz/Flughafen,340,9.9,2.2,59,180,7.6,null,11.2,0,1014.5,971.3,99
2021-02-05 14:00:00,11240,Graz/Flughafen,340,10.7,2.9,59,160,7.6,null,13,0,1013.7,970.7,100
2021-02-05 15:00:00,11240,Graz/Flughafen,340,11.8,3.6,57,140,3.6,null,11.2,0,1013.4,970.5,100
2021-02-05 16:00:00,11240,Graz/Flughafen,340,12.5,3.9,56,null,1.8,null,5.4,0,1013.1,970.4,100
2021-02-05 17:00:00,11240,Graz/Flughafen,340,9.8,3.6,66,null,1.8,null,5.4,0,1013.6,970.4,69
2021-02-05 18:00:00,11240,Graz/Flughafen,340,7.1,2.9,75,340,3.6,null,7.6,0,1014.2,970.6,0
2021-02-05 19:00:00,11240,Graz/Flughafen,340,3.6,1.5,86,300,3.6,null,7.6,0,1015,970.8,0
2021-02-05 20:00:00,11240,Graz/Flughafen,340,2.9,1.7,92,290,1.8,null,5.4,0,1015.3,971,0
2021-02-05 21:00:00,11240,Graz/Flughafen,340,3,1.7,91,10,5.4,null,7.6,0,1015.3,971,0
2021-02-05 22:00:00,11240,Graz/Flughafen,340,3.2,1.5,89,350,9.4,null,11.2,0,1015.3,971,0
2021-02-05 23:00:00,11240,Graz/Flughafen,340,3.1,1.5,89,0,0,null,9.4,0,1014.9,970.6,0
2021-02-06 00:00:00,11240,Graz/Flughafen,340,2.4,1,90,260,1.8,null,5.4,0,1015,970.6,0
2021-02-06 01:00:00,11240,Graz/Flughafen,340,2.2,1.1,92,280,3.6,null,5.4,0,1014.3,969.9,0
2021-02-06 02:00:00,11240,Graz/Flughafen,340,0.8,0.4,97,null,1.8,null,5.4,0,1014.3,969.7,0
2021-02-06 03:00:00,11240,Graz/Flughafen,340,-0.7,-1.3,96,300,1.8,null,5.4,0,1014.3,969.4,0
2021-02-06 04:00:00,11240,Graz/Flughafen,340,0.1,-0.4,97,260,1.8,null,5.4,0,1014.1,969.4,0
2021-02-06 05:00:00,11240,Graz/Flughafen,340,0.2,-0.3,97,300,3.6,null,5.4,0,1013.8,969.1,0
2021-02-06 06:00:00,11240,Graz/Flughafen,340,-0.3,-0.7,97,320,1.8,null,7.6,0,1013.8,969,0
2021-02-06 07:00:00,11240,Graz/Flughafen,340,-0.6,-1,97,0,1.8,null,5.4,0,1013.7,968.9,0
2021-02-06 08:00:00,11240,Graz/Flughafen,340,-1.1,-1.4,97,320,3.6,null,5.4,0,1014.1,969.2,0
2021-02-06 09:00:00,11240,Graz/Flughafen,340,1.5,0.9,95,340,1.8,null,5.4,0,1013.9,969.4,6
2021-02-06 10:00:00,11240,Graz/Flughafen,340,3.4,2.5,94,150,1.8,null,5.4,0,1013.1,969,0
2021-02-06 11:00:00,11240,Graz/Flughafen,340,5,2.8,86,270,3.6,null,9.4,0,1012.6,968.7,19
2021-02-06 12:00:00,11240,Graz/Flughafen,340,7.5,3.8,78,270,3.6,null,7.6,0,1011.3,967.9,100
2021-02-06 13:00:00,11240,Graz/Flughafen,340,8.1,3.9,75,140,7.6,null,11.2,0,1010.4,967.1,100
2021-02-06 14:00:00,11240,Graz/Flughafen,340,9,4.6,74,190,3.6,null,11.2,0,1009.5,966.4,97
2021-02-06 15:00:00,11240,Graz/Flughafen,340,8.7,4.7,76,180,5.4,null,9.4,0,1009.4,966.3,7
2021-02-06 16:00:00,11240,Graz/Flughafen,340,8.1,4.4,78,150,9.4,null,14.8,0,1009.5,966.3,0
2021-02-06 17:00:00,11240,Graz/Flughafen,340,6,3.2,83,90,11.2,null,14.8,0,1009.8,966.2,0
2021-02-06 18:00:00,11240,Graz/Flughafen,340,3.9,2.5,91,90,11.2,null,18.4,0,1010.4,966.5,0
2021-02-06 19:00:00,11240,Graz/Flughafen,340,4,2.8,93,50,7.6,null,14.8,0,1010.6,966.7,0
2021-02-06 20:00:00,11240,Graz/Flughafen,340,4,3.1,94,70,3.6,null,11.2,0,1010.4,966.5,0
2021-02-06 21:00:00,11240,Graz/Flughafen,340,4.1,3.2,94,70,3.6,null,11.2,0,1010.2,966.3,0
2021-02-06 22:00:00,11240,Graz/Flughafen,340,4,3.4,96,60,3.6,null,7.6,0,1010.1,966.2,0
2021-02-06 23:00:00,11240,Graz/Flughafen,340,4,3.4,96,40,1.8,null,7.6,0,1009.3,965.4,0
2021-02-07 00:00:00,11240,Graz/Flughafen,340,3.9,3.4,97,20,1.8,null,5.4,0,1009.2,965.3,0
2021-02-07 01:00:00,11240,Graz/Flughafen,340,3.8,3.1,95,330,1.8,null,5.4,0,1008.2,964.4,0
2021-02-07 02:00:00,11240,Graz/Flughafen,340,3.7,3.1,96,110,3.6,null,9.4,0,1007.4,963.6,0
2021-02-07 03:00:00,11240,Graz/Flughafen,340,3.4,2.9,97,70,7.6,null,11.2,0,1006.6,962.8,0
2021-02-07 04:00:00,11240,Graz/Flughafen,340,3.2,2.6,96,30,9.4,null,13,0,1005.5,961.7,0
2021-02-07 05:00:00,11240,Graz/Flughafen,340,2.9,2.4,97,110,1.8,null,13,0,1005.6,961.7,0
2021-02-07 06:00:00,11240,Graz/Flughafen,340,2.6,2.3,98,10,7.6,null,11.2,0,1004.7,960.8,0
2021-02-07 07:00:00,11240,Graz/Flughafen,340,2.5,2.3,99,80,3.6,null,11.2,0,1004.3,960.4,0
2021-02-07 08:00:00,11240,Graz/Flughafen,340,2.4,2.2,99,360,3.6,null,5.4,0,1004.1,960.2,0
2021-02-07 09:00:00,11240,Graz/Flughafen,340,2.2,2.1,99,100,3.6,null,13,0,1003.3,959.4,0
2021-02-07 10:00:00,11240,Graz/Flughafen,340,2.8,2.7,99,250,3.6,null,7.6,0,1002.7,958.9,0
2021-02-07 11:00:00,11240,Graz/Flughafen,340,3.2,2.9,98,130,5.4,null,9.4,0,1001.9,958.2,0
2021-02-07 12:00:00,11240,Graz/Flughafen,340,5.1,3.4,89,360,5.4,null,11.2,0,1000.2,956.9,17
2021-02-07 13:00:00,11240,Graz/Flughafen,340,7.3,4.3,81,190,3.6,null,9.4,0,999.3,956.4,45
2021-02-07 14:00:00,11240,Graz/Flughafen,340,7.4,4.7,83,170,5.4,null,9.4,0,998.8,955.9,0
2021-02-07 15:00:00,11240,Graz/Flughafen,340,7.8,5.3,84,350,5.4,null,9.4,0,998.1,955.3,0
2021-02-07 16:00:00,11240,Graz/Flughafen,340,7.9,5.5,85,230,5.4,null,9.4,0,997.1,954.4,0
2021-02-07 17:00:00,11240,Graz/Flughafen,340,7.8,5.3,84,180,5.4,null,18.4,0,996.9,954.2,0
2021-02-07 18:00:00,11240,Graz/Flughafen,340,7.9,6.1,89,50,5.4,null,9.4,0,996.2,953.5,0
2021-02-07 19:00:00,11240,Graz/Flughafen,340,7.8,6.2,90,60,9.4,null,13,0,995.5,952.8,0
2021-02-07 20:00:00,11240,Graz/Flughafen,340,7.6,6.8,95,50,9.4,null,14.8,0.5,995.4,952.7,0
2021-02-07 21:00:00,11240,Graz/Flughafen,340,7.5,6.8,96,50,11.2,null,16.6,1.1,994.3,951.7,0
2021-02-07 22:00:00,11240,Graz/Flughafen,340,7.3,6.9,97,50,7.6,null,13,2.1,994.2,951.5,0
2021-02-07 23:00:00,11240,Graz/Flughafen,340,7.2,6.8,97,60,5.4,null,11.2,0.7,993.4,950.7,0
2021-02-08 00:00:00,11240,Graz/Flughafen,340,7.2,6.8,97,30,5.4,null,9.4,0.2,992.8,950.2,0
2021-02-08 01:00:00,11240,Graz/Flughafen,340,7.3,6.9,98,60,7.6,null,9.4,0.2,991.9,949.3,0
2021-02-08 02:00:00,11240,Graz/Flughafen,340,6.8,6.4,97,50,9.4,null,13,0.2,992.5,949.8,0
2021-02-08 03:00:00,11240,Graz/Flughafen,340,6.3,5.8,97,40,5.4,null,11.2,0,992.6,949.8,0
2021-02-08 04:00:00,11240,Graz/Flughafen,340,5.8,5.7,99,80,5.4,null,11.2,0,992.4,949.6,0
2021-02-08 05:00:00,11240,Graz/Flughafen,340,5.8,5.7,100,50,9.4,null,13,0,992.6,949.8,0
2021-02-08 06:00:00,11240,Graz/Flughafen,340,5.4,5.2,98,90,11.2,null,18.4,0,992.8,949.9,0
2021-02-08 07:00:00,11240,Graz/Flughafen,340,5.5,5,97,40,7.6,null,14.8,0,993.1,950.2,0
2021-02-08 08:00:00,11240,Graz/Flughafen,340,4.9,4.5,97,60,9.4,null,18.4,0,994,951,0
2021-02-08 09:00:00,11240,Graz/Flughafen,340,4.4,3.6,94,60,14.8,null,24.1,0,994.3,951.2,0
2021-02-08 10:00:00,11240,Graz/Flughafen,340,4.1,3.5,96,40,11.2,null,16.6,0.2,994.6,951.4,0
2021-02-08 11:00:00,11240,Graz/Flughafen,340,4.2,3.6,96,10,3.6,null,14.8,1.6,995.2,952,0
2021-02-08 12:00:00,11240,Graz/Flughafen,340,2.3,0.9,90,160,11.2,null,16.6,4.2,996.3,952.7,0
2021-02-08 13:00:00,11240,Graz/Flughafen,340,1.3,0.8,96,170,9.4,null,14.8,2.6,996.6,952.9,0
2021-02-08 14:00:00,11240,Graz/Flughafen,340,1.5,0.9,96,120,5.4,null,11.2,0.6,996.8,953.1,0
2021-02-08 15:00:00,11240,Graz/Flughafen,340,1.5,0.7,95,150,9.4,null,11.2,0.1,997.6,953.8,0
2021-02-08 16:00:00,11240,Graz/Flughafen,340,1.4,0.7,95,160,9.4,null,13,0,998,954.2,0
2021-02-08 17:00:00,11240,Graz/Flughafen,340,1.2,0.6,96,170,9.4,null,13,0,998.7,954.8,0
2021-02-08 18:00:00,11240,Graz/Flughafen,340,0.9,0.4,96,160,3.6,null,11.2,0,999.4,955.5,0
2021-02-08 19:00:00,11240,Graz/Flughafen,340,1.1,0.4,95,90,5.4,null,7.6,0,1000,956.1,0
2021-02-08 20:00:00,11240,Graz/Flughafen,340,0.4,-0.1,96,80,1.8,null,7.6,0,1000.4,956.3,0
2021-02-08 21:00:00,11240,Graz/Flughafen,340,0.7,0.2,97,70,5.4,null,7.6,0,1000.6,956.6,0
2021-02-08 22:00:00,11240,Graz/Flughafen,340,1,0.3,95,90,3.6,null,7.6,0,1000.8,956.8,0
2021-02-08 23:00:00,11240,Graz/Flughafen,340,1.2,0.6,96,40,5.4,null,7.6,0,1001,957,0
2021-02-09 00:00:00,11240,Graz/Flughafen,340,1.4,0.6,94,120,5.4,null,7.6,0,1001.1,957.2,0
2021-02-09 01:00:00,11240,Graz/Flughafen,340,1.5,0.7,95,110,3.6,null,9.4,0,1000.9,957,0
2021-02-09 02:00:00,11240,Graz/Flughafen,340,1.4,0.8,96,80,5.4,null,11.2,0,1000.9,957,0
2021-02-09 03:00:00,11240,Graz/Flughafen,340,1.4,0.9,97,50,3.6,null,9.4,0,1000.6,956.7,0
2021-02-09 04:00:00,11240,Graz/Flughafen,340,1.4,1,97,360,3.6,null,7.6,0,1000.6,956.7,0
2021-02-09 05:00:00,11240,Graz/Flughafen,340,1.3,1,98,10,7.6,null,11.2,0,1000.6,956.7,0
2021-02-09 06:00:00,11240,Graz/Flughafen,340,1.3,1.1,99,50,5.4,null,7.6,0,1000.5,956.6,0
2021-02-09 07:00:00,11240,Graz/Flughafen,340,1.2,1.1,99,120,5.4,null,7.6,0,1000.8,956.9,0
2021-02-09 08:00:00,11240,Graz/Flughafen,340,1.2,1.2,100,120,1.8,null,5.4,0,1001.3,957.3,0
2021-02-09 09:00:00,11240,Graz/Flughafen,340,0.7,0.4,98,null,1.8,null,1.8,1,1001.6,957.5,0
2021-02-09 10:00:00,11240,Graz/Flughafen,340,1.2,0.5,95,330,3.6,null,5.4,0.2,1001.5,957.5,0
2021-02-09 11:00:00,11240,Graz/Flughafen,340,1.6,0.7,94,100,1.8,null,5.4,0.1,1001.8,957.9,0
2021-02-09 12:00:00,11240,Graz/Flughafen,340,1.6,0.7,94,360,3.6,null,7.6,0.8,1001.5,957.6,0
2021-02-09 13:00:00,11240,Graz/Flughafen,340,1.9,0.8,93,10,7.6,null,9.4,0,1001.4,957.5,0
2021-02-09 14:00:00,11240,Graz/Flughafen,340,2.2,1,92,40,5.4,null,11.2,0,1001.8,958,0
2021-02-09 15:00:00,11240,Graz/Flughafen,340,2.1,0.4,89,100,5.4,null,11.2,0,1002.4,958.5,0
2021-02-09 16:00:00,11240,Graz/Flughafen,340,1.8,0.4,90,150,3.6,null,5.4,null,1003.2,959.2,0
2021-02-09 17:00:00,11240,Graz/Flughafen,340,0.9,0.2,95,230,3.6,null,9.4,0.9,1004.2,960.1,0
2021-02-09 18:00:00,11240,Graz/Flughafen,340,0.2,-0.2,97,null,1.8,null,3.6,1.1,1005,960.7,0
2021-02-09 19:00:00,11240,Graz/Flughafen,340,0.3,-0.2,97,0,1.8,null,3.6,0.1,1005.4,961.1,0
2021-02-09 20:00:00,11240,Graz/Flughafen,340,-0.1,-0.4,98,150,3.6,null,5.4,1.2,1006.2,961.8,0
2021-02-09 21:00:00,11240,Graz/Flughafen,340,0,-0.4,97,80,3.6,null,5.4,0.5,1006.6,962.2,0
2021-02-09 22:00:00,11240,Graz/Flughafen,340,0.1,-0.2,98,150,3.6,null,5.4,0,1007,962.6,0
2021-02-09 23:00:00,11240,Graz/Flughafen,340,0.4,-0.2,96,70,3.6,null,5.4,0,1006.8,962.5,0
2021-02-10 00:00:00,11240,Graz/Flughafen,340,0.2,-0.3,97,120,1.8,null,5.4,0,1007.2,962.8,0
2021-02-10 01:00:00,11240,Graz/Flughafen,340,0.1,-0.3,97,40,3.6,null,5.4,0.3,1007,962.6,0
2021-02-10 02:00:00,11240,Graz/Flughafen,340,0.3,-0.2,97,190,5.4,null,7.6,0,1006.8,962.4,0
2021-02-10 03:00:00,11240,Graz/Flughafen,340,0.3,-0.4,95,170,1.8,null,5.4,0,1006,961.7,0
2021-02-10 04:00:00,11240,Graz/Flughafen,340,0.1,-0.3,97,10,3.6,null,5.4,0,1005.3,961,0
2021-02-10 05:00:00,11240,Graz/Flughafen,340,0.2,-0.3,97,360,5.4,null,5.4,0,1004.8,960.5,0
2021-02-10 06:00:00,11240,Graz/Flughafen,340,0.2,-0.2,97,350,1.8,null,5.4,0,1004.2,959.9,0
2021-02-10 07:00:00,11240,Graz/Flughafen,340,0.4,-0.1,97,260,1.8,null,5.4,0,1003.7,959.5,0
2021-02-10 08:00:00,11240,Graz/Flughafen,340,0.2,-0.2,97,180,3.6,null,5.4,0,1003.7,959.5,0
2021-02-10 09:00:00,11240,Graz/Flughafen,340,0.3,-0.9,92,140,3.6,null,7.6,0,1003.4,959.2,0
2021-02-10 10:00:00,11240,Graz/Flughafen,340,0.7,-0.6,91,160,1.8,null,5.4,0,1003,958.9,0
2021-02-10 11:00:00,11240,Graz/Flughafen,340,1.4,-0.5,88,140,3.6,null,7.6,0,1002.9,958.9,0
2021-02-10 12:00:00,11240,Graz/Flughafen,340,2.1,-0.1,86,null,1.8,null,7.6,0,1002.1,958.2,0
2021-02-10 13:00:00,11240,Graz/Flughafen,340,2.5,0.7,88,240,3.6,null,7.6,0,1001.6,957.8,0
2021-02-10 14:00:00,11240,Graz/Flughafen,340,2.6,0.6,87,280,3.6,null,9.4,0,1001.4,957.6,0
2021-02-10 15:00:00,11240,Graz/Flughafen,340,3,0.8,85,310,3.6,null,7.6,0,1000.9,957.2,0
2021-02-10 16:00:00,11240,Graz/Flughafen,340,2.9,0.6,84,260,3.6,null,7.6,0,1001.1,957.4,0
2021-02-10 17:00:00,11240,Graz/Flughafen,340,2.8,1.1,88,160,5.4,null,5.4,0,1001.9,958.2,0
2021-02-10 18:00:00,11240,Graz/Flughafen,340,2.6,1.3,91,30,3.6,null,9.4,0.1,1002.7,958.9,0
2021-02-10 19:00:00,11240,Graz/Flughafen,340,2.5,1.4,93,40,7.6,null,11.2,0,1003.2,959.4,0
2021-02-10 20:00:00,11240,Graz/Flughafen,340,2.4,1.1,92,60,7.6,null,11.2,0,1003.8,959.9,0
2021-02-10 21:00:00,11240,Graz/Flughafen,340,2,1.2,94,150,5.4,null,9.4,0,1004.5,960.5,0
2021-02-10 22:00:00,11240,Graz/Flughafen,340,1.9,1,94,160,13,null,16.6,0.1,1005.3,961.3,0
2021-02-10 23:00:00,11240,Graz/Flughafen,340,1.5,0.6,94,150,9.4,null,14.8,0,1005.9,961.8,0
2021-02-11 00:00:00,11240,Graz/Flughafen,340,1,-0.4,91,150,11.2,null,16.6,0,1007.1,962.8,0
2021-02-11 01:00:00,11240,Graz/Flughafen,340,0.7,-0.2,94,160,11.2,null,13,0,1007.7,963.4,0
2021-02-11 02:00:00,11240,Graz/Flughafen,340,0.5,-0.5,93,170,9.4,null,13,0,1008.5,964.1,0
2021-02-11 03:00:00,11240,Graz/Flughafen,340,0.4,-1,91,120,7.6,null,11.2,0,1009,964.6,0
2021-02-11 04:00:00,11240,Graz/Flughafen,340,-0.2,-1.7,90,130,11.2,null,14.8,0,1009.9,965.3,0
2021-02-11 05:00:00,11240,Graz/Flughafen,340,-0.9,-2.4,90,110,9.4,null,14.8,0,1011.1,966.3,0
2021-02-11 06:00:00,11240,Graz/Flughafen,340,-1.3,-3,88,120,11.2,null,14.8,0,1012.3,967.4,0
2021-02-11 07:00:00,11240,Graz/Flughafen,340,-1.6,-3.8,85,140,9.4,null,16.6,0,1013.8,968.8,0
2021-02-11 08:00:00,11240,Graz/Flughafen,340,-2.1,-5,81,120,11.2,null,14.8,0,1015.6,970.4,0
2021-02-11 09:00:00,11240,Graz/Flughafen,340,-2.3,-5.4,80,140,9.4,null,13,0,1017,971.7,0
2021-02-11 10:00:00,11240,Graz/Flughafen,340,-1.4,-4.8,77,150,11.2,null,14.8,0,1017.7,972.6,60
2021-02-11 11:00:00,11240,Graz/Flughafen,340,-0.6,-5.3,70,200,3.6,null,14.8,0,1018.2,973.2,92
2021-02-11 12:00:00,11240,Graz/Flughafen,340,0.4,-11.8,39,340,27.7,null,46.4,0,1018.8,973.9,92
2021-02-11 13:00:00,11240,Graz/Flughafen,340,0.6,-12.1,38,320,22.3,null,38.9,0,1019.5,974.6,99
2021-02-11 14:00:00,11240,Graz/Flughafen,340,0,-13.1,37,340,27.7,null,42.5,0,1020.6,975.5,99
2021-02-11 15:00:00,11240,Graz/Flughafen,340,-0.9,-13,40,350,31.7,null,48.2,0,1022,976.7,99
2021-02-11 16:00:00,11240,Graz/Flughafen,340,-2.2,-13.8,41,360,35.3,null,48.2,0,1022.8,977.3,99
2021-02-11 17:00:00,11240,Graz/Flughafen,340,-3.1,-14.7,40,330,27.7,null,48.2,0,1024.1,978.4,90
2021-02-11 18:00:00,11240,Graz/Flughafen,340,-5.4,-14.2,50,340,14.8,null,35.3,0,1025.9,979.7,0
2021-02-11 19:00:00,11240,Graz/Flughafen,340,-5.5,-14.7,48,350,14.8,null,25.9,0,1026.8,980.5,0
2021-02-11 20:00:00,11240,Graz/Flughafen,340,-4.6,-15.1,44,330,13,null,29.5,0,1027.3,981.2,0
2021-02-11 21:00:00,11240,Graz/Flughafen,340,-4.9,-14.4,47,300,7.6,null,20.5,0,1027.9,981.7,0
2021-02-11 22:00:00,11240,Graz/Flughafen,340,-5.6,-14,52,330,5.4,null,14.8,0,1028.3,982,0
2021-02-11 23:00:00,11240,Graz/Flughafen,340,-5.5,-13.7,53,250,5.4,null,9.4,0,1028.7,982.4,0
2021-02-12 00:00:00,11240,Graz/Flughafen,340,-6.8,-13,61,240,3.6,null,9.4,0,1029.5,982.9,0
2021-02-12 01:00:00,11240,Graz/Flughafen,340,-6,-13.4,56,260,1.8,null,7.6,0,1029.6,983.1,0
2021-02-12 02:00:00,11240,Graz/Flughafen,340,-8.3,-12.6,71,300,1.8,null,7.6,0,1030.3,983.4,0
2021-02-12 03:00:00,11240,Graz/Flughafen,340,-8.6,-11.5,80,30,1.8,null,7.6,0,1030.6,983.6,0
2021-02-12 04:00:00,11240,Graz/Flughafen,340,-7.8,-11.3,76,360,3.6,null,14.8,0,1030.7,983.9,0
2021-02-12 05:00:00,11240,Graz/Flughafen,340,-8.5,-11.7,78,210,1.8,null,11.2,0,1031.4,984.4,0
2021-02-12 06:00:00,11240,Graz/Flughafen,340,-8.6,-10.7,84,180,1.8,null,7.6,0,1031.8,984.8,0
2021-02-12 07:00:00,11240,Graz/Flughafen,340,-9.3,-11.4,84,160,5.4,null,7.6,0,1032.4,985.2,0
2021-02-12 08:00:00,11240,Graz/Flughafen,340,-8.1,-10.9,80,110,1.8,null,7.6,0,1032.6,985.6,56
2021-02-12 09:00:00,11240,Graz/Flughafen,340,-6,-10.7,69,170,3.6,null,7.6,0,1032.5,985.9,97
2021-02-12 10:00:00,11240,Graz/Flughafen,340,-4.7,-9.2,70,160,3.6,null,11.2,0,1032.3,985.9,99
2021-02-12 11:00:00,11240,Graz/Flughafen,340,-4.1,-11.2,58,90,5.4,null,13,0,1032.2,985.9,99
2021-02-12 12:00:00,11240,Graz/Flughafen,340,-3.4,-13.1,47,360,7.6,null,14.8,0,1031.6,985.5,100
2021-02-12 13:00:00,11240,Graz/Flughafen,340,-2.2,-14.1,40,80,3.6,null,16.6,0,1031,985.1,99
2021-02-12 14:00:00,11240,Graz/Flughafen,340,-2,-15.1,36,120,9.4,null,22.3,0,1030.7,984.8,100
2021-02-12 15:00:00,11240,Graz/Flughafen,340,-2.1,-14.4,39,140,11.2,null,25.9,0,1030.7,984.8,80
2021-02-12 16:00:00,11240,Graz/Flughafen,340,-3,-15.4,38,130,9.4,null,20.5,0,1031,985,4
2021-02-12 17:00:00,11240,Graz/Flughafen,340,-3.9,-14.1,45,100,11.2,null,14.8,0,1031.4,985.2,0
2021-02-12 18:00:00,11240,Graz/Flughafen,340,-4.4,-14.1,47,100,11.2,null,16.6,0,1032.1,985.8,0
2021-02-12 19:00:00,11240,Graz/Flughafen,340,-5.2,-14,50,80,7.6,null,18.4,0,1032.9,986.4,0
2021-02-12 20:00:00,11240,Graz/Flughafen,340,-5.8,-13.6,54,90,11.2,null,18.4,0,1033.5,986.9,0
2021-02-12 21:00:00,11240,Graz/Flughafen,340,-7,-13.3,61,80,3.6,null,16.6,0,1034.2,987.4,0
2021-02-12 22:00:00,11240,Graz/Flughafen,340,-6.9,-12.8,63,80,5.4,null,13,0,1034.8,987.9,0
2021-02-12 23:00:00,11240,Graz/Flughafen,340,-8.2,-12.9,69,60,3.6,null,5.4,0,1035.3,988.2,0
2021-02-13 00:00:00,11240,Graz/Flughafen,340,-8.8,-12.6,74,340,3.6,null,3.6,0,1035.7,988.5,0
2021-02-13 01:00:00,11240,Graz/Flughafen,340,-9.6,-13.2,75,270,1.8,null,5.4,0,1035.8,988.4,0
2021-02-13 02:00:00,11240,Graz/Flughafen,340,-10.6,-13.4,80,330,3.6,null,7.6,0,1036.2,988.6,0
2021-02-13 03:00:00,11240,Graz/Flughafen,340,-11.1,-13.8,80,50,3.6,null,11.2,0,1036,988.4,0
2021-02-13 04:00:00,11240,Graz/Flughafen,340,-11.2,-13,86,360,1.8,null,7.6,0,1036.1,988.4,0
2021-02-13 05:00:00,11240,Graz/Flughafen,340,-10.4,-13.7,77,340,3.6,null,7.6,0,1036,988.5,0
2021-02-13 06:00:00,11240,Graz/Flughafen,340,-11.6,-13.6,85,170,1.8,null,7.6,0,1036.5,988.7,0
2021-02-13 07:00:00,11240,Graz/Flughafen,340,-11.3,-13.7,83,170,3.6,null,7.6,0,1036.8,989.1,0
2021-02-13 08:00:00,11240,Graz/Flughafen,340,-10,-12.4,82,160,3.6,null,5.4,0,1037.3,989.8,69
